,record_date,rainfall_amt,mth,day,year,num_month,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
363,12/29/2004,0.0,12,29,2004,12,6405,500,0,0,0,5905,0
364,12/30/2004,0.0,12,30,2004,12,5905,500,0,0,0,5405,0
365,12/31/2004,0.0,12,31,2004,12,5405,500,0,0,0,4905,0
366,1/1/2005,0.0,1,1,2005,1,4905,500,0,0,0,4405,0
367,1/2/2005,0.0,1,2,2005,1,4405,500,0,0,0,3905,0
368,1/3/2005,0.0,1,3,2005,1,3905,500,0,0,0,3405,0
369,1/4/2005,0.0,1,4,2005,1,3405,500,0,0,0,2905,0
370,1/5/2005,0.0,1,5,2005,1,2905,500,0,0,6000,8405,0
371,1/6/2005,0.0,1,6,2005,1,8405,500,0,0,0,7905,0
372,1/7/2005,0.0,1,7,2005,1,7905,500,0,0,0,7405,0
373,1/8/2005,0.0,1,8,2005,1,7405,500,0,0,0,6905,0
374,1/9/2005,0.0,1,9,2005,1,6905,500,0,0,0,6405,0
375,1/10/2005,0.0,1,10,2005,1,6405,500,0,0,0,5905,0
376,1/11/2005,0.0,1,11,2005,1,5905,500,0,0,0,5405,0
377,1/12/2005,0.0,1,12,2005,1,5405,500,0,0,0,4905,0
378,1/13/2005,0.0,1,13,2005,1,4905,500,0,0,0,4405,0
379,1/14/2005,0.0,1,14,2005,1,4405,500,0,0,0,3905,0
380,1/15/2005,0.0,1,15,2005,1,3905,500,0,0,0,3405,0
381,1/16/2005,0.0,1,16,2005,1,3405,500,0,0,0,2905,0
382,1/17/2005,0.0,1,17,2005,1,2905,500,0,0,6000,8405,0
383,1/18/2005,21.7,1,18,2005,1,8405,500,1389,1389,0,9294,0
384,1/19/2005,0.0,1,19,2005,1,9294,500,0,0,0,8794,0
385,1/20/2005,0.0,1,20,2005,1,8794,500,0,0,0,8294,0
386,1/21/2005,0.0,1,21,2005,1,8294,500,0,0,0,7794,0
387,1/22/2005,4.9,1,22,2005,1,7794,500,314,314,0,7608,0
388,1/23/2005,8.7,1,23,2005,1,7608,500,557,557,0,7665,0
389,1/24/2005,19.8,1,24,2005,1,7665,500,1267,1267,0,8432,0
390,1/25/2005,0.0,1,25,2005,1,8432,500,0,0,0,7932,0
391,1/26/2005,0.0,1,26,2005,1,7932,500,0,0,0,7432,0
392,1/27/2005,0.0,1,27,2005,1,7432,500,0,0,0,6932,0
393,1/28/2005,0.0,1,28,2005,1,6932,500,0,0,0,6432,0
394,1/29/2005,0.0,1,29,2005,1,6432,500,0,0,0,5932,0
395,1/30/2005,0.0,1,30,2005,1,5932,500,0,0,0,5432,0
396,1/31/2005,0.0,1,31,2005,1,5432,500,0,0,0,4932,0
397,2/1/2005,1.6,2,1,2005,2,4932,500,102,102,0,4534,0
398,2/2/2005,0.0,2,2,2005,2,4534,500,0,0,0,4034,0
399,2/3/2005,0.0,2,3,2005,2,4034,500,0,0,0,3534,0
400,2/4/2005,0.0,2,4,2005,2,3534,500,0,0,0,3034,0
401,2/5/2005,0.0,2,5,2005,2,3034,500,0,0,0,2534,0
402,2/6/2005,0.0,2,6,2005,2,2534,500,0,0,6000,8034,0
403,2/7/2005,0.0,2,7,2005,2,8034,500,0,0,0,7534,0
404,2/8/2005,0.0,2,8,2005,2,7534,500,0,0,0,7034,0
405,2/9/2005,0.0,2,9,2005,2,7034,500,0,0,0,6534,0
406,2/10/2005,0.0,2,10,2005,2,6534,500,0,0,0,6034,0
407,2/11/2005,0.0,2,11,2005,2,6034,500,0,0,0,5534,0
408,2/12/2005,0.0,2,12,2005,2,5534,500,0,0,0,5034,0
409,2/13/2005,0.0,2,13,2005,2,5034,500,0,0,0,4534,0
410,2/14/2005,0.0,2,14,2005,2,4534,500,0,0,0,4034,0
411,2/15/2005,0.0,2,15,2005,2,4034,500,0,0,0,3534,0
412,2/16/2005,1.9,2,16,2005,2,3534,500,122,122,0,3156,0
413,2/17/2005,0.0,2,17,2005,2,3156,500,0,0,0,2656,0
414,2/18/2005,1.5,2,18,2005,2,2656,500,96,96,6000,8252,0
415,2/19/2005,0.0,2,19,2005,2,8252,500,0,0,0,7752,0
416,2/20/2005,0.0,2,20,2005,2,7752,500,0,0,0,7252,0
417,2/21/2005,0.0,2,21,2005,2,7252,500,0,0,0,6752,0
418,2/22/2005,0.0,2,22,2005,2,6752,500,0,0,0,6252,0
419,2/23/2005,12.0,2,23,2005,2,6252,500,768,768,0,6520,0
420,2/24/2005,0.0,2,24,2005,2,6520,500,0,0,0,6020,0
421,2/25/2005,0.0,2,25,2005,2,6020,500,0,0,0,5520,0
422,2/26/2005,0.0,2,26,2005,2,5520,500,0,0,0,5020,0
423,2/27/2005,0.0,2,27,2005,2,5020,500,0,0,0,4520,0
424,2/28/2005,0.0,2,28,2005,2,4520,500,0,0,0,4020,0
425,3/1/2005,0.0,3,1,2005,3,4020,500,0,0,0,3520,0
426,3/2/2005,0.0,3,2,2005,3,3520,500,0,0,0,3020,0
427,3/3/2005,0.0,3,3,2005,3,3020,500,0,0,0,2520,0
428,3/4/2005,0.0,3,4,2005,3,2520,500,0,0,6000,8020,0
429,3/5/2005,0.0,3,5,2005,3,8020,500,0,0,0,7520,0
430,3/6/2005,0.0,3,6,2005,3,7520,500,0,0,0,7020,0
431,3/7/2005,0.0,3,7,2005,3,7020,500,0,0,0,6520,0
432,3/8/2005,0.0,3,8,2005,3,6520,500,0,0,0,6020,0
433,3/9/2005,0.0,3,9,2005,3,6020,500,0,0,0,5520,0
434,3/10/2005,0.0,3,10,2005,3,5520,500,0,0,0,5020,0
435,3/11/2005,0.0,3,11,2005,3,5020,500,0,0,0,4520,0
436,3/12/2005,10.2,3,12,2005,3,4520,500,653,653,0,4673,0
437,3/13/2005,3.0,3,13,2005,3,4673,500,192,192,0,4365,0
438,3/14/2005,0.0,3,14,2005,3,4365,500,0,0,0,3865,0
439,3/15/2005,0.0,3,15,2005,3,3865,500,0,0,0,3365,0
440,3/16/2005,0.0,3,16,2005,3,3365,500,0,0,0,2865,0
441,3/17/2005,0.8,3,17,2005,3,2865,500,51,51,6000,8416,0
442,3/18/2005,0.0,3,18,2005,3,8416,500,0,0,0,7916,0
443,3/19/2005,22.5,3,19,2005,3,7916,500,1440,1440,0,8856,0
444,3/20/2005,0.2,3,20,2005,3,8856,500,13,13,0,8369,0
445,3/21/2005,0.3,3,21,2005,3,8369,500,19,19,0,7888,0
446,3/22/2005,4.7,3,22,2005,3,7888,500,301,301,0,7689,0
447,3/23/2005,3.0,3,23,2005,3,7689,500,192,192,0,7381,0
448,3/24/2005,0.0,3,24,2005,3,7381,500,0,0,0,6881,0
449,3/25/2005,3.2,3,25,2005,3,6881,500,205,205,0,6586,0
450,3/26/2005,0.0,3,26,2005,3,6586,500,0,0,0,6086,0
451,3/27/2005,0.0,3,27,2005,3,6086,500,0,0,0,5586,0
452,3/28/2005,0.0,3,28,2005,3,5586,500,0,0,0,5086,0
453,3/29/2005,2.2,3,29,2005,3,5086,500,141,141,0,4727,0
454,3/30/2005,0.0,3,30,2005,3,4727,500,0,0,0,4227,0
455,3/31/2005,0.0,3,31,2005,3,4227,500,0,0,0,3727,0
456,4/1/2005,0.0,4,1,2005,4,3727,500,0,0,0,3227,0
457,4/2/2005,0.0,4,2,2005,4,3227,500,0,0,0,2727,0
458,4/3/2005,0.0,4,3,2005,4,2727,500,0,0,6000,8227,0
459,4/4/2005,0.5,4,4,2005,4,8227,500,32,32,0,7759,0
460,4/5/2005,0.0,4,5,2005,4,7759,500,0,0,0,7259,0
461,4/6/2005,0.0,4,6,2005,4,7259,500,0,0,0,6759,0
462,4/7/2005,0.0,4,7,2005,4,6759,500,0,0,0,6259,0
463,4/8/2005,0.0,4,8,2005,4,6259,500,0,0,0,5759,0
464,4/9/2005,0.2,4,9,2005,4,5759,500,13,13,0,5272,0
465,4/10/2005,1.6,4,10,2005,4,5272,500,102,102,0,4874,0
466,4/11/2005,0.0,4,11,2005,4,4874,500,0,0,0,4374,0
467,4/12/2005,0.0,4,12,2005,4,4374,500,0,0,0,3874,0
468,4/13/2005,0.0,4,13,2005,4,3874,500,0,0,0,3374,0
469,4/14/2005,0.0,4,14,2005,4,3374,500,0,0,0,2874,0
470,4/15/2005,0.0,4,15,2005,4,2874,500,0,0,6000,8374,0
471,4/16/2005,0.0,4,16,2005,4,8374,500,0,0,0,7874,0
472,4/17/2005,0.0,4,17,2005,4,7874,500,0,0,0,7374,0
473,4/18/2005,0.0,4,18,2005,4,7374,500,0,0,0,6874,0
474,4/19/2005,0.0,4,19,2005,4,6874,500,0,0,0,6374,0
475,4/20/2005,0.0,4,20,2005,4,6374,500,0,0,0,5874,0
476,4/21/2005,0.0,4,21,2005,4,5874,500,0,0,0,5374,0
477,4/22/2005,0.0,4,22,2005,4,5374,500,0,0,0,4874,0
478,4/23/2005,0.7,4,23,2005,4,4874,500,45,45,0,4419,0
479,4/24/2005,6.3,4,24,2005,4,4419,500,403,403,0,4322,0
480,4/25/2005,0.2,4,25,2005,4,4322,500,13,13,0,3835,0
481,4/26/2005,0.0,4,26,2005,4,3835,500,0,0,0,3335,0
482,4/27/2005,9.9,4,27,2005,4,3335,500,634,634,0,3469,0
483,4/28/2005,0.0,4,28,2005,4,3469,500,0,0,0,2969,0
484,4/29/2005,0.0,4,29,2005,4,2969,500,0,0,6000,8469,0
485,4/30/2005,15.4,4,30,2005,4,8469,500,986,986,0,8955,0
486,5/1/2005,2.6,5,1,2005,5,8955,500,166,166,0,8621,0
487,5/2/2005,0.0,5,2,2005,5,8621,500,0,0,0,8121,0
488,5/3/2005,0.5,5,3,2005,5,8121,500,32,32,0,7653,0
489,5/4/2005,0.0,5,4,2005,5,7653,500,0,0,0,7153,0
490,5/5/2005,8.8,5,5,2005,5,7153,500,563,563,0,7216,0
491,5/6/2005,8.3,5,6,2005,5,7216,500,531,531,0,7247,0
492,5/7/2005,1.2,5,7,2005,5,7247,500,77,77,0,6824,0
493,5/8/2005,0.7,5,8,2005,5,6824,500,45,45,0,6369,0
494,5/9/2005,5.7,5,9,2005,5,6369,500,365,365,0,6234,0
495,5/10/2005,0.0,5,10,2005,5,6234,500,0,0,0,5734,0
496,5/11/2005,0.0,5,11,2005,5,5734,500,0,0,0,5234,0
497,5/12/2005,0.0,5,12,2005,5,5234,500,0,0,0,4734,0
498,5/13/2005,0.0,5,13,2005,5,4734,500,0,0,0,4234,0
499,5/14/2005,0.7,5,14,2005,5,4234,500,45,45,0,3779,0
500,5/15/2005,4.0,5,15,2005,5,3779,500,256,256,0,3535,0
501,5/16/2005,0.0,5,16,2005,5,3535,500,0,0,0,3035,0
502,5/17/2005,1.5,5,17,2005,5,3035,500,96,96,0,2631,0
503,5/18/2005,0.7,5,18,2005,5,2631,500,45,45,6000,8176,0
504,5/19/2005,0.0,5,19,2005,5,8176,500,0,0,0,7676,0
505,5/20/2005,4.9,5,20,2005,5,7676,500,314,314,0,7490,0
506,5/21/2005,0.0,5,21,2005,5,7490,500,0,0,0,6990,0
507,5/22/2005,0.0,5,22,2005,5,6990,500,0,0,0,6490,0
508,5/23/2005,0.0,5,23,2005,5,6490,500,0,0,0,5990,0
509,5/24/2005,0.0,5,24,2005,5,5990,500,0,0,0,5490,0
510,5/25/2005,0.0,5,25,2005,5,5490,500,0,0,0,4990,0
511,5/26/2005,0.0,5,26,2005,5,4990,500,0,0,0,4490,0
512,5/27/2005,0.0,5,27,2005,5,4490,500,0,0,0,3990,0
513,5/28/2005,1.0,5,28,2005,5,3990,500,64,64,0,3554,0
514,5/29/2005,0.0,5,29,2005,5,3554,500,0,0,0,3054,0
515,5/30/2005,0.0,5,30,2005,5,3054,500,0,0,0,2554,0
516,5/31/2005,0.0,5,31,2005,5,2554,500,0,0,6000,8054,0
517,6/1/2005,0.0,6,1,2005,6,8054,500,0,0,0,7554,0
518,6/2/2005,0.0,6,2,2005,6,7554,500,0,0,0,7054,0
519,6/3/2005,0.0,6,3,2005,6,7054,500,0,0,0,6554,0
520,6/4/2005,0.2,6,4,2005,6,6554,500,13,13,0,6067,0
521,6/5/2005,6.5,6,5,2005,6,6067,500,416,416,0,5983,0
522,6/6/2005,15.4,6,6,2005,6,5983,500,986,986,0,6469,0
523,6/7/2005,4.8,6,7,2005,6,6469,500,307,307,0,6276,0
524,6/8/2005,21.0,6,8,2005,6,6276,500,1344,1344,0,7120,0
525,6/9/2005,0.0,6,9,2005,6,7120,500,0,0,0,6620,0
526,6/10/2005,0.0,6,10,2005,6,6620,500,0,0,0,6120,0
527,6/11/2005,2.2,6,11,2005,6,6120,500,141,141,0,5761,0
528,6/12/2005,0.0,6,12,2005,6,5761,500,0,0,0,5261,0
529,6/13/2005,0.0,6,13,2005,6,5261,500,0,0,0,4761,0
530,6/14/2005,0.0,6,14,2005,6,4761,500,0,0,0,4261,0
531,6/15/2005,23.3,6,15,2005,6,4261,500,1491,1491,0,5252,0
532,6/16/2005,0.0,6,16,2005,6,5252,500,0,0,0,4752,0
533,6/17/2005,0.0,6,17,2005,6,4752,500,0,0,0,4252,0
534,6/18/2005,0.0,6,18,2005,6,4252,500,0,0,0,3752,0
535,6/19/2005,0.2,6,19,2005,6,3752,500,13,13,0,3265,0
536,6/20/2005,1.7,6,20,2005,6,3265,500,109,109,0,2874,0
537,6/21/2005,10.0,6,21,2005,6,2874,500,640,640,6000,9014,0
538,6/22/2005,37.3,6,22,2005,6,9014,500,2387,1486,0,10000,901
539,6/23/2005,7.5,6,23,2005,6,10000,500,480,480,0,9980,0
540,6/24/2005,44.2,6,24,2005,6,9980,500,2829,520,0,10000,2309
541,6/25/2005,1.3,6,25,2005,6,10000,500,83,83,0,9583,0
542,6/26/2005,11.8,6,26,2005,6,9583,500,755,755,0,9838,0
543,6/27/2005,6.0,6,27,2005,6,9838,500,384,384,0,9722,0
544,6/28/2005,0.0,6,28,2005,6,9722,500,0,0,0,9222,0
545,6/29/2005,7.1,6,29,2005,6,9222,500,454,454,0,9176,0
546,6/30/2005,22.4,6,30,2005,6,9176,500,1434,1324,0,10000,110
547,7/1/2005,0.0,7,1,2005,7,10000,500,0,0,0,9500,0
548,7/2/2005,0.2,7,2,2005,7,9500,500,13,13,0,9013,0
549,7/3/2005,4.0,7,3,2005,7,9013,500,256,256,0,8769,0
550,7/4/2005,0.3,7,4,2005,7,8769,500,19,19,0,8288,0
551,7/5/2005,1.2,7,5,2005,7,8288,500,77,77,0,7865,0
552,7/6/2005,0.0,7,6,2005,7,7865,500,0,0,0,7365,0
553,7/7/2005,7.2,7,7,2005,7,7365,500,461,461,0,7326,0
554,7/8/2005,51.5,7,8,2005,7,7326,500,3296,3174,0,10000,122
555,7/9/2005,0.2,7,9,2005,7,10000,500,13,13,0,9513,0
556,7/10/2005,36.0,7,10,2005,7,9513,500,2304,987,0,10000,1317
557,7/11/2005,7.2,7,11,2005,7,10000,500,461,461,0,9961,0
558,7/12/2005,22.5,7,12,2005,7,9961,500,1440,539,0,10000,901
559,7/13/2005,9.4,7,13,2005,7,10000,500,602,500,0,10000,102
560,7/14/2005,13.7,7,14,2005,7,10000,500,877,500,0,10000,377
561,7/15/2005,23.5,7,15,2005,7,10000,500,1504,500,0,10000,1004
562,7/16/2005,0.0,7,16,2005,7,10000,500,0,0,0,9500,0
563,7/17/2005,13.8,7,17,2005,7,9500,500,883,883,0,9883,0
564,7/18/2005,32.0,7,18,2005,7,9883,500,2048,617,0,10000,1431
565,7/19/2005,2.4,7,19,2005,7,10000,500,154,154,0,9654,0
566,7/20/2005,0.0,7,20,2005,7,9654,500,0,0,0,9154,0
567,7/21/2005,4.7,7,21,2005,7,9154,500,301,301,0,8955,0
568,7/22/2005,0.5,7,22,2005,7,8955,500,32,32,0,8487,0
569,7/23/2005,0.0,7,23,2005,7,8487,500,0,0,0,7987,0
570,7/24/2005,0.6,7,24,2005,7,7987,500,38,38,0,7525,0
571,7/25/2005,4.8,7,25,2005,7,7525,500,307,307,0,7332,0
572,7/26/2005,1.3,7,26,2005,7,7332,500,83,83,0,6915,0
573,7/27/2005,5.0,7,27,2005,7,6915,500,320,320,0,6735,0
574,7/28/2005,0.2,7,28,2005,7,6735,500,13,13,0,6248,0
575,7/29/2005,1.0,7,29,2005,7,6248,500,64,64,0,5812,0
576,7/30/2005,10.3,7,30,2005,7,5812,500,659,659,0,5971,0
577,7/31/2005,0.0,7,31,2005,7,5971,500,0,0,0,5471,0
578,8/1/2005,0.8,8,1,2005,8,5471,500,51,51,0,5022,0
579,8/2/2005,0.0,8,2,2005,8,5022,500,0,0,0,4522,0
580,8/3/2005,1.9,8,3,2005,8,4522,500,122,122,0,4144,0
581,8/4/2005,6.7,8,4,2005,8,4144,500,429,429,0,4073,0
582,8/5/2005,1.6,8,5,2005,8,4073,500,102,102,0,3675,0
583,8/6/2005,39.3,8,6,2005,8,3675,500,2515,2515,0,5690,0
584,8/7/2005,68.1,8,7,2005,8,5690,500,4358,4358,0,9548,0
585,8/8/2005,1.3,8,8,2005,8,9548,500,83,83,0,9131,0
586,8/9/2005,23.5,8,9,2005,8,9131,500,1504,1369,0,10000,135
587,8/10/2005,10.0,8,10,2005,8,10000,500,640,500,0,10000,140
588,8/11/2005,6.9,8,11,2005,8,10000,500,442,442,0,9942,0
589,8/12/2005,12.1,8,12,2005,8,9942,500,774,558,0,10000,216
590,8/13/2005,1.2,8,13,2005,8,10000,500,77,77,0,9577,0
591,8/14/2005,0.0,8,14,2005,8,9577,500,0,0,0,9077,0
592,8/15/2005,8.9,8,15,2005,8,9077,500,570,570,0,9147,0
593,8/16/2005,2.2,8,16,2005,8,9147,500,141,141,0,8788,0
594,8/17/2005,0.7,8,17,2005,8,8788,500,45,45,0,8333,0
595,8/18/2005,1.8,8,18,2005,8,8333,500,115,115,0,7948,0
596,8/19/2005,7.6,8,19,2005,8,7948,500,486,486,0,7934,0
597,8/20/2005,18.2,8,20,2005,8,7934,500,1165,1165,0,8599,0
598,8/21/2005,12.7,8,21,2005,8,8599,500,813,813,0,8912,0
599,8/22/2005,24.3,8,22,2005,8,8912,500,1555,1555,0,9967,0
600,8/23/2005,1.4,8,23,2005,8,9967,500,90,90,0,9557,0
601,8/24/2005,0.8,8,24,2005,8,9557,500,51,51,0,9108,0
602,8/25/2005,10.1,8,25,2005,8,9108,500,646,646,0,9254,0
603,8/26/2005,16.0,8,26,2005,8,9254,500,1024,1024,0,9778,0
604,8/27/2005,28.8,8,27,2005,8,9778,500,1843,722,0,10000,1121
605,8/28/2005,2.1,8,28,2005,8,10000,500,134,134,0,9634,0
606,8/29/2005,0.0,8,29,2005,8,9634,500,0,0,0,9134,0
607,8/30/2005,0.0,8,30,2005,8,9134,500,0,0,0,8634,0
608,8/31/2005,0.3,8,31,2005,8,8634,500,19,19,0,8153,0
609,9/1/2005,0.0,9,1,2005,9,8153,500,0,0,0,7653,0
610,9/2/2005,0.0,9,2,2005,9,7653,500,0,0,0,7153,0
611,9/3/2005,3.5,9,3,2005,9,7153,500,224,224,0,6877,0
612,9/4/2005,4.0,9,4,2005,9,6877,500,256,256,0,6633,0
613,9/5/2005,2.1,9,5,2005,9,6633,500,134,134,0,6267,0
614,9/6/2005,17.0,9,6,2005,9,6267,500,1088,1088,0,6855,0
615,9/7/2005,0.0,9,7,2005,9,6855,500,0,0,0,6355,0
616,9/8/2005,0.0,9,8,2005,9,6355,500,0,0,0,5855,0
617,9/9/2005,19.0,9,9,2005,9,5855,500,1216,1216,0,6571,0
618,9/10/2005,24.5,9,10,2005,9,6571,500,1568,1568,0,7639,0
619,9/11/2005,12.8,9,11,2005,9,7639,500,819,819,0,7958,0
620,9/12/2005,5.3,9,12,2005,9,7958,500,339,339,0,7797,0
621,9/13/2005,1.9,9,13,2005,9,7797,500,122,122,0,7419,0
622,9/14/2005,0.2,9,14,2005,9,7419,500,13,13,0,6932,0
623,9/15/2005,0.0,9,15,2005,9,6932,500,0,0,0,6432,0
624,9/16/2005,0.0,9,16,2005,9,6432,500,0,0,0,5932,0
625,9/17/2005,0.0,9,17,2005,9,5932,500,0,0,0,5432,0
626,9/18/2005,0.0,9,18,2005,9,5432,500,0,0,0,4932,0
627,9/19/2005,1.0,9,19,2005,9,4932,500,64,64,0,4496,0
628,9/20/2005,0.0,9,20,2005,9,4496,500,0,0,0,3996,0
629,9/21/2005,26.5,9,21,2005,9,3996,500,1696,1696,0,5192,0
630,9/22/2005,0.5,9,22,2005,9,5192,500,32,32,0,4724,0
631,9/23/2005,8.0,9,23,2005,9,4724,500,512,512,0,4736,0
632,9/24/2005,0.0,9,24,2005,9,4736,500,0,0,0,4236,0
633,9/25/2005,0.0,9,25,2005,9,4236,500,0,0,0,3736,0
634,9/26/2005,0.0,9,26,2005,9,3736,500,0,0,0,3236,0
635,9/27/2005,0.0,9,27,2005,9,3236,500,0,0,0,2736,0
636,9/28/2005,0.2,9,28,2005,9,2736,500,13,13,6000,8249,0
637,9/29/2005,0.0,9,29,2005,9,8249,500,0,0,0,7749,0
638,9/30/2005,0.0,9,30,2005,9,7749,500,0,0,0,7249,0
639,10/1/2005,0.0,10,1,2005,10,7249,500,0,0,0,6749,0
640,10/2/2005,0.0,10,2,2005,10,6749,500,0,0,0,6249,0
641,10/3/2005,0.0,10,3,2005,10,6249,500,0,0,0,5749,0
642,10/4/2005,0.0,10,4,2005,10,5749,500,0,0,0,5249,0
643,10/5/2005,0.0,10,5,2005,10,5249,500,0,0,0,4749,0
644,10/6/2005,0.0,10,6,2005,10,4749,500,0,0,0,4249,0
645,10/7/2005,0.0,10,7,2005,10,4249,500,0,0,0,3749,0
646,10/8/2005,1.5,10,8,2005,10,3749,500,96,96,0,3345,0
647,10/9/2005,13.3,10,9,2005,10,3345,500,851,851,0,3696,0
648,10/10/2005,22.0,10,10,2005,10,3696,500,1408,1408,0,4604,0
649,10/11/2005,0.0,10,11,2005,10,4604,500,0,0,0,4104,0
650,10/12/2005,0.0,10,12,2005,10,4104,500,0,0,0,3604,0
651,10/13/2005,0.0,10,13,2005,10,3604,500,0,0,0,3104,0
652,10/14/2005,0.0,10,14,2005,10,3104,500,0,0,0,2604,0
653,10/15/2005,0.0,10,15,2005,10,2604,500,0,0,6000,8104,0
654,10/16/2005,0.0,10,16,2005,10,8104,500,0,0,0,7604,0
655,10/17/2005,0.0,10,17,2005,10,7604,500,0,0,0,7104,0
656,10/18/2005,0.0,10,18,2005,10,7104,500,0,0,0,6604,0
657,10/19/2005,0.0,10,19,2005,10,6604,500,0,0,0,6104,0
658,10/20/2005,12.0,10,20,2005,10,6104,500,768,768,0,6372,0
659,10/21/2005,46.8,10,21,2005,10,6372,500,2995,2995,0,8867,0
660,10/22/2005,28.5,10,22,2005,10,8867,500,1824,1633,0,10000,191
661,10/23/2005,2.0,10,23,2005,10,10000,500,128,128,0,9628,0
662,10/24/2005,0.0,10,24,2005,10,9628,500,0,0,0,9128,0
663,10/25/2005,0.0,10,25,2005,10,9128,500,0,0,0,8628,0
664,10/26/2005,0.0,10,26,2005,10,8628,500,0,0,0,8128,0
665,10/27/2005,0.0,10,27,2005,10,8128,500,0,0,0,7628,0
666,10/28/2005,0.0,10,28,2005,10,7628,500,0,0,0,7128,0
667,10/29/2005,0.0,10,29,2005,10,7128,500,0,0,0,6628,0
668,10/30/2005,0.0,10,30,2005,10,6628,500,0,0,0,6128,0
669,10/31/2005,0.0,10,31,2005,10,6128,500,0,0,0,5628,0
670,11/1/2005,0.0,11,1,2005,11,5628,500,0,0,0,5128,0
671,11/2/2005,0.0,11,2,2005,11,5128,500,0,0,0,4628,0
672,11/3/2005,0.0,11,3,2005,11,4628,500,0,0,0,4128,0
673,11/4/2005,0.0,11,4,2005,11,4128,500,0,0,0,3628,0
674,11/5/2005,0.0,11,5,2005,11,3628,500,0,0,0,3128,0
675,11/6/2005,0.0,11,6,2005,11,3128,500,0,0,0,2628,0
676,11/7/2005,0.0,11,7,2005,11,2628,500,0,0,6000,8128,0
677,11/8/2005,0.0,11,8,2005,11,8128,500,0,0,0,7628,0
678,11/9/2005,0.0,11,9,2005,11,7628,500,0,0,0,7128,0
679,11/10/2005,0.0,11,10,2005,11,7128,500,0,0,0,6628,0
680,11/11/2005,0.0,11,11,2005,11,6628,500,0,0,0,6128,0
681,11/12/2005,0.0,11,12,2005,11,6128,500,0,0,0,5628,0
682,11/13/2005,0.0,11,13,2005,11,5628,500,0,0,0,5128,0
683,11/14/2005,0.0,11,14,2005,11,5128,500,0,0,0,4628,0
684,11/15/2005,0.0,11,15,2005,11,4628,500,0,0,0,4128,0
685,11/16/2005,0.0,11,16,2005,11,4128,500,0,0,0,3628,0
686,11/17/2005,0.0,11,17,2005,11,3628,500,0,0,0,3128,0
687,11/18/2005,0.0,11,18,2005,11,3128,500,0,0,0,2628,0
688,11/19/2005,0.0,11,19,2005,11,2628,500,0,0,6000,8128,0
689,11/20/2005,0.0,11,20,2005,11,8128,500,0,0,0,7628,0
690,11/21/2005,0.0,11,21,2005,11,7628,500,0,0,0,7128,0
691,11/22/2005,0.0,11,22,2005,11,7128,500,0,0,0,6628,0
692,11/23/2005,0.0,11,23,2005,11,6628,500,0,0,0,6128,0
693,11/24/2005,0.0,11,24,2005,11,6128,500,0,0,0,5628,0
694,11/25/2005,0.0,11,25,2005,11,5628,500,0,0,0,5128,0
695,11/26/2005,0.0,11,26,2005,11,5128,500,0,0,0,4628,0
696,11/27/2005,0.0,11,27,2005,11,4628,500,0,0,0,4128,0
697,11/28/2005,0.0,11,28,2005,11,4128,500,0,0,0,3628,0
698,11/29/2005,0.0,11,29,2005,11,3628,500,0,0,0,3128,0
699,11/30/2005,0.0,11,30,2005,11,3128,500,0,0,0,2628,0
700,12/1/2005,0.0,12,1,2005,12,2628,500,0,0,6000,8128,0
701,12/2/2005,0.0,12,2,2005,12,8128,500,0,0,0,7628,0
702,12/3/2005,0.0,12,3,2005,12,7628,500,0,0,0,7128,0
703,12/4/2005,0.0,12,4,2005,12,7128,500,0,0,0,6628,0
704,12/5/2005,0.0,12,5,2005,12,6628,500,0,0,0,6128,0
705,12/6/2005,0.0,12,6,2005,12,6128,500,0,0,0,5628,0
706,12/7/2005,0.0,12,7,2005,12,5628,500,0,0,0,5128,0
707,12/8/2005,0.0,12,8,2005,12,5128,500,0,0,0,4628,0
708,12/9/2005,0.0,12,9,2005,12,4628,500,0,0,0,4128,0
709,12/10/2005,0.0,12,10,2005,12,4128,500,0,0,0,3628,0
710,12/11/2005,0.0,12,11,2005,12,3628,500,0,0,0,3128,0
711,12/12/2005,0.0,12,12,2005,12,3128,500,0,0,0,2628,0
712,12/13/2005,0.0,12,13,2005,12,2628,500,0,0,6000,8128,0
713,12/14/2005,0.0,12,14,2005,12,8128,500,0,0,0,7628,0
714,12/15/2005,0.0,12,15,2005,12,7628,500,0,0,0,7128,0
715,12/16/2005,0.0,12,16,2005,12,7128,500,0,0,0,6628,0
716,12/17/2005,0.0,12,17,2005,12,6628,500,0,0,0,6128,0
717,12/18/2005,0.0,12,18,2005,12,6128,500,0,0,0,5628,0
718,12/19/2005,0.0,12,19,2005,12,5628,500,0,0,0,5128,0
719,12/20/2005,0.0,12,20,2005,12,5128,500,0,0,0,4628,0
720,12/21/2005,0.0,12,21,2005,12,4628,500,0,0,0,4128,0
721,12/22/2005,0.0,12,22,2005,12,4128,500,0,0,0,3628,0
722,12/23/2005,0.0,12,23,2005,12,3628,500,0,0,0,3128,0
723,12/24/2005,0.0,12,24,2005,12,3128,500,0,0,0,2628,0
724,12/25/2005,0.0,12,25,2005,12,2628,500,0,0,6000,8128,0
725,12/26/2005,0.0,12,26,2005,12,8128,500,0,0,0,7628,0
726,12/27/2005,0.0,12,27,2005,12,7628,500,0,0,0,7128,0
