,date,rainfall,year,mth,day,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
1843,2009-01-17,0.0,2009,01,17,8049,500,0,0,0,7549,0
1844,2009-01-18,0.0,2009,01,18,7549,500,0,0,0,7049,0
1845,2009-01-19,0.0,2009,01,19,7049,500,0,0,0,6549,0
1846,2009-01-20,0.0,2009,01,20,6549,500,0,0,0,6049,0
1847,2009-01-21,0.0,2009,01,21,6049,500,0,0,0,5549,0
1848,2009-01-22,0.0,2009,01,22,5549,500,0,0,0,5049,0
1849,2009-01-23,0.0,2009,01,23,5049,500,0,0,0,4549,0
1850,2009-01-24,0.0,2009,01,24,4549,500,0,0,0,4049,0
1851,2009-01-25,0.0,2009,01,25,4049,500,0,0,0,3549,0
1852,2009-01-26,0.0,2009,01,26,3549,500,0,0,0,3049,0
1853,2009-01-27,0.0,2009,01,27,3049,500,0,0,0,2549,0
1854,2009-01-28,0.0,2009,01,28,2549,500,0,0,6000,8049,0
1855,2009-01-29,0.0,2009,01,29,8049,500,0,0,0,7549,0
1856,2009-01-30,0.0,2009,01,30,7549,500,0,0,0,7049,0
1857,2009-01-31,0.0,2009,01,31,7049,500,0,0,0,6549,0
1858,2009-02-01,0.0,2009,02,01,6549,500,0,0,0,6049,0
1859,2009-02-02,0.0,2009,02,02,6049,500,0,0,0,5549,0
1860,2009-02-03,0.0,2009,02,03,5549,500,0,0,0,5049,0
1861,2009-02-04,0.0,2009,02,04,5049,500,0,0,0,4549,0
1862,2009-02-05,0.0,2009,02,05,4549,500,0,0,0,4049,0
1863,2009-02-06,0.0,2009,02,06,4049,500,0,0,0,3549,0
1864,2009-02-07,0.0,2009,02,07,3549,500,0,0,0,3049,0
1865,2009-02-08,0.0,2009,02,08,3049,500,0,0,0,2549,0
1866,2009-02-09,0.0,2009,02,09,2549,500,0,0,6000,8049,0
1867,2009-02-10,0.0,2009,02,10,8049,500,0,0,0,7549,0
1868,2009-02-11,0.0,2009,02,11,7549,500,0,0,0,7049,0
1869,2009-02-12,0.0,2009,02,12,7049,500,0,0,0,6549,0
1870,2009-02-13,0.0,2009,02,13,6549,500,0,0,0,6049,0
1871,2009-02-14,0.0,2009,02,14,6049,500,0,0,0,5549,0
1872,2009-02-15,0.0,2009,02,15,5549,500,0,0,0,5049,0
1873,2009-02-16,0.0,2009,02,16,5049,500,0,0,0,4549,0
1874,2009-02-17,0.0,2009,02,17,4549,500,0,0,0,4049,0
1875,2009-02-18,0.0,2009,02,18,4049,500,0,0,0,3549,0
1876,2009-02-19,0.0,2009,02,19,3549,500,0,0,0,3049,0
1877,2009-02-20,0.0,2009,02,20,3049,500,0,0,0,2549,0
1878,2009-02-21,0.0,2009,02,21,2549,500,0,0,6000,8049,0
1879,2009-02-22,0.0,2009,02,22,8049,500,0,0,0,7549,0
1880,2009-02-23,0.0,2009,02,23,7549,500,0,0,0,7049,0
1881,2009-02-24,0.0,2009,02,24,7049,500,0,0,0,6549,0
1882,2009-02-25,0.0,2009,02,25,6549,500,0,0,0,6049,0
1883,2009-02-26,0.0,2009,02,26,6049,500,0,0,0,5549,0
1884,2009-02-27,0.0,2009,02,27,5549,500,0,0,0,5049,0
1885,2009-02-28,0.0,2009,02,28,5049,500,0,0,0,4549,0
1886,2009-03-01,0.0,2009,03,01,4549,500,0,0,0,4049,0
1887,2009-03-02,0.0,2009,03,02,4049,500,0,0,0,3549,0
1888,2009-03-03,0.0,2009,03,03,3549,500,0,0,0,3049,0
1889,2009-03-04,0.0,2009,03,04,3049,500,0,0,0,2549,0
1890,2009-03-05,0.0,2009,03,05,2549,500,0,0,6000,8049,0
1891,2009-03-06,0.0,2009,03,06,8049,500,0,0,0,7549,0
1892,2009-03-07,0.0,2009,03,07,7549,500,0,0,0,7049,0
1893,2009-03-08,0.0,2009,03,08,7049,500,0,0,0,6549,0
1894,2009-03-09,0.0,2009,03,09,6549,500,0,0,0,6049,0
1895,2009-03-10,0.0,2009,03,10,6049,500,0,0,0,5549,0
1896,2009-03-11,0.0,2009,03,11,5549,500,0,0,0,5049,0
1897,2009-03-12,0.0,2009,03,12,5049,500,0,0,0,4549,0
1898,2009-03-13,0.0,2009,03,13,4549,500,0,0,0,4049,0
1899,2009-03-14,0.0,2009,03,14,4049,500,0,0,0,3549,0
1900,2009-03-15,0.0,2009,03,15,3549,500,0,0,0,3049,0
1901,2009-03-16,0.0,2009,03,16,3049,500,0,0,0,2549,0
1902,2009-03-17,0.0,2009,03,17,2549,500,0,0,6000,8049,0
1903,2009-03-18,0.0,2009,03,18,8049,500,0,0,0,7549,0
1904,2009-03-19,0.6,2009,03,19,7549,500,38,38,0,7087,0
1905,2009-03-20,0.0,2009,03,20,7087,500,0,0,0,6587,0
1906,2009-03-21,1.0,2009,03,21,6587,500,64,64,0,6151,0
1907,2009-03-22,0.3,2009,03,22,6151,500,19,19,0,5670,0
1908,2009-03-23,0.2,2009,03,23,5670,500,13,13,0,5183,0
1909,2009-03-24,0.0,2009,03,24,5183,500,0,0,0,4683,0
1910,2009-03-25,0.0,2009,03,25,4683,500,0,0,0,4183,0
1911,2009-03-26,0.0,2009,03,26,4183,500,0,0,0,3683,0
1912,2009-03-27,0.0,2009,03,27,3683,500,0,0,0,3183,0
1913,2009-03-28,0.0,2009,03,28,3183,500,0,0,0,2683,0
1914,2009-03-29,0.1,2009,03,29,2683,500,6,6,6000,8189,0
1915,2009-03-30,18.9,2009,03,30,8189,500,1210,1210,0,8899,0
1916,2009-03-31,7.3,2009,03,31,8899,500,467,467,0,8866,0
1917,2009-04-01,11.0,2009,04,01,8866,500,704,704,0,9070,0
1918,2009-04-02,0.0,2009,04,02,9070,500,0,0,0,8570,0
1919,2009-04-03,0.0,2009,04,03,8570,500,0,0,0,8070,0
1920,2009-04-04,1.2,2009,04,04,8070,500,77,77,0,7647,0
1921,2009-04-05,0.0,2009,04,05,7647,500,0,0,0,7147,0
1922,2009-04-06,0.0,2009,04,06,7147,500,0,0,0,6647,0
1923,2009-04-07,0.0,2009,04,07,6647,500,0,0,0,6147,0
1924,2009-04-08,0.0,2009,04,08,6147,500,0,0,0,5647,0
1925,2009-04-09,0.0,2009,04,09,5647,500,0,0,0,5147,0
1926,2009-04-10,0.9,2009,04,10,5147,500,58,58,0,4705,0
1927,2009-04-11,0.0,2009,04,11,4705,500,0,0,0,4205,0
1928,2009-04-12,0.0,2009,04,12,4205,500,0,0,0,3705,0
1929,2009-04-13,0.0,2009,04,13,3705,500,0,0,0,3205,0
1930,2009-04-14,0.0,2009,04,14,3205,500,0,0,0,2705,0
1931,2009-04-15,0.0,2009,04,15,2705,500,0,0,6000,8205,0
1932,2009-04-16,0.0,2009,04,16,8205,500,0,0,0,7705,0
1933,2009-04-17,0.0,2009,04,17,7705,500,0,0,0,7205,0
1934,2009-04-18,5.5,2009,04,18,7205,500,352,352,0,7057,0
1935,2009-04-19,0.0,2009,04,19,7057,500,0,0,0,6557,0
1936,2009-04-20,0.0,2009,04,20,6557,500,0,0,0,6057,0
1937,2009-04-21,0.0,2009,04,21,6057,500,0,0,0,5557,0
1938,2009-04-22,2.7,2009,04,22,5557,500,173,173,0,5230,0
1939,2009-04-23,0.0,2009,04,23,5230,500,0,0,0,4730,0
1940,2009-04-24,0.0,2009,04,24,4730,500,0,0,0,4230,0
1941,2009-04-25,0.0,2009,04,25,4230,500,0,0,0,3730,0
1942,2009-04-26,0.0,2009,04,26,3730,500,0,0,0,3230,0
1943,2009-04-27,0.0,2009,04,27,3230,500,0,0,0,2730,0
1944,2009-04-28,0.0,2009,04,28,2730,500,0,0,6000,8230,0
1945,2009-04-29,0.0,2009,04,29,8230,500,0,0,0,7730,0
1946,2009-04-30,0.0,2009,04,30,7730,500,0,0,0,7230,0
1947,2009-05-01,0.0,2009,05,01,7230,500,0,0,0,6730,0
1948,2009-05-02,0.0,2009,05,02,6730,500,0,0,0,6230,0
1949,2009-05-03,10.0,2009,05,03,6230,500,640,640,0,6370,0
1950,2009-05-04,3.0,2009,05,04,6370,500,192,192,0,6062,0
1951,2009-05-05,11.5,2009,05,05,6062,500,736,736,0,6298,0
1952,2009-05-06,1.4,2009,05,06,6298,500,90,90,0,5888,0
1953,2009-05-07,0.0,2009,05,07,5888,500,0,0,0,5388,0
1954,2009-05-08,0.0,2009,05,08,5388,500,0,0,0,4888,0
1955,2009-05-09,0.0,2009,05,09,4888,500,0,0,0,4388,0
1956,2009-05-10,0.0,2009,05,10,4388,500,0,0,0,3888,0
1957,2009-05-11,7.7,2009,05,11,3888,500,493,493,0,3881,0
1958,2009-05-12,16.5,2009,05,12,3881,500,1056,1056,0,4437,0
1959,2009-05-13,4.5,2009,05,13,4437,500,288,288,0,4225,0
1960,2009-05-14,5.7,2009,05,14,4225,500,365,365,0,4090,0
1961,2009-05-15,0.0,2009,05,15,4090,500,0,0,0,3590,0
1962,2009-05-16,1.6,2009,05,16,3590,500,102,102,0,3192,0
1963,2009-05-17,0.9,2009,05,17,3192,500,58,58,0,2750,0
1964,2009-05-18,0.0,2009,05,18,2750,500,0,0,6000,8250,0
1965,2009-05-19,0.0,2009,05,19,8250,500,0,0,0,7750,0
1966,2009-05-20,0.0,2009,05,20,7750,500,0,0,0,7250,0
1967,2009-05-21,0.0,2009,05,21,7250,500,0,0,0,6750,0
1968,2009-05-22,6.5,2009,05,22,6750,500,416,416,0,6666,0
1969,2009-05-23,0.5,2009,05,23,6666,500,32,32,0,6198,0
1970,2009-05-24,0.0,2009,05,24,6198,500,0,0,0,5698,0
1971,2009-05-25,1.0,2009,05,25,5698,500,64,64,0,5262,0
1972,2009-05-26,37.8,2009,05,26,5262,500,2419,2419,0,7181,0
1973,2009-05-27,8.2,2009,05,27,7181,500,525,525,0,7206,0
1974,2009-05-28,0.0,2009,05,28,7206,500,0,0,0,6706,0
1975,2009-05-29,8.8,2009,05,29,6706,500,563,563,0,6769,0
1976,2009-05-30,0.0,2009,05,30,6769,500,0,0,0,6269,0
1977,2009-05-31,6.4,2009,05,31,6269,500,410,410,0,6179,0
1978,2009-06-01,0.0,2009,06,01,6179,500,0,0,0,5679,0
1979,2009-06-02,0.0,2009,06,02,5679,500,0,0,0,5179,0
1980,2009-06-03,0.0,2009,06,03,5179,500,0,0,0,4679,0
1981,2009-06-04,4.0,2009,06,04,4679,500,256,256,0,4435,0
1982,2009-06-05,23.5,2009,06,05,4435,500,1504,1504,0,5439,0
1983,2009-06-06,12.5,2009,06,06,5439,500,800,800,0,5739,0
1984,2009-06-07,0.0,2009,06,07,5739,500,0,0,0,5239,0
1985,2009-06-08,0.0,2009,06,08,5239,500,0,0,0,4739,0
1986,2009-06-09,0.0,2009,06,09,4739,500,0,0,0,4239,0
1987,2009-06-10,0.0,2009,06,10,4239,500,0,0,0,3739,0
1988,2009-06-11,0.0,2009,06,11,3739,500,0,0,0,3239,0
1989,2009-06-12,1.9,2009,06,12,3239,500,122,122,0,2861,0
1990,2009-06-13,3.3,2009,06,13,2861,500,211,211,6000,8572,0
1991,2009-06-14,0.0,2009,06,14,8572,500,0,0,0,8072,0
1992,2009-06-15,0.0,2009,06,15,8072,500,0,0,0,7572,0
1993,2009-06-16,0.0,2009,06,16,7572,500,0,0,0,7072,0
1994,2009-06-17,0.0,2009,06,17,7072,500,0,0,0,6572,0
1995,2009-06-18,0.0,2009,06,18,6572,500,0,0,0,6072,0
1996,2009-06-19,0.0,2009,06,19,6072,500,0,0,0,5572,0
1997,2009-06-20,0.0,2009,06,20,5572,500,0,0,0,5072,0
1998,2009-06-21,0.0,2009,06,21,5072,500,0,0,0,4572,0
1999,2009-06-22,2.0,2009,06,22,4572,500,128,128,0,4200,0
2000,2009-06-23,0.0,2009,06,23,4200,500,0,0,0,3700,0
2001,2009-06-24,0.0,2009,06,24,3700,500,0,0,0,3200,0
2002,2009-06-25,0.0,2009,06,25,3200,500,0,0,0,2700,0
2003,2009-06-26,47.3,2009,06,26,2700,500,3027,3027,6000,11227,0
2004,2009-06-27,9.5,2009,06,27,11227,500,608,-727,0,10000,1335
2005,2009-06-28,2.5,2009,06,28,10000,500,160,160,0,9660,0
2006,2009-06-29,9.0,2009,06,29,9660,500,576,576,0,9736,0
2007,2009-06-30,9.5,2009,06,30,9736,500,608,608,0,9844,0
2008,2009-07-01,39.5,2009,07,01,9844,500,2528,656,0,10000,1872
2009,2009-07-02,10.2,2009,07,02,10000,500,653,500,0,10000,153
2010,2009-07-03,0.0,2009,07,03,10000,500,0,0,0,9500,0
2011,2009-07-04,0.0,2009,07,04,9500,500,0,0,0,9000,0
2012,2009-07-05,7.2,2009,07,05,9000,500,461,461,0,8961,0
2013,2009-07-06,4.6,2009,07,06,8961,500,294,294,0,8755,0
2014,2009-07-07,30.6,2009,07,07,8755,500,1958,1745,0,10000,213
2015,2009-07-08,7.8,2009,07,08,10000,500,499,499,0,9999,0
2016,2009-07-09,0.0,2009,07,09,9999,500,0,0,0,9499,0
2017,2009-07-10,0.0,2009,07,10,9499,500,0,0,0,8999,0
2018,2009-07-11,1.7,2009,07,11,8999,500,109,109,0,8608,0
2019,2009-07-12,5.0,2009,07,12,8608,500,320,320,0,8428,0
2020,2009-07-13,21.8,2009,07,13,8428,500,1395,1395,0,9323,0
2021,2009-07-14,0.0,2009,07,14,9323,500,0,0,0,8823,0
2022,2009-07-15,7.6,2009,07,15,8823,500,486,486,0,8809,0
2023,2009-07-16,0.0,2009,07,16,8809,500,0,0,0,8309,0
2024,2009-07-17,0.2,2009,07,17,8309,500,13,13,0,7822,0
2025,2009-07-18,0.0,2009,07,18,7822,500,0,0,0,7322,0
2026,2009-07-19,14.4,2009,07,19,7322,500,922,922,0,7744,0
2027,2009-07-20,8.1,2009,07,20,7744,500,518,518,0,7762,0
2028,2009-07-21,0.6,2009,07,21,7762,500,38,38,0,7300,0
2029,2009-07-22,2.1,2009,07,22,7300,500,134,134,0,6934,0
2030,2009-07-23,1.2,2009,07,23,6934,500,77,77,0,6511,0
2031,2009-07-24,0.0,2009,07,24,6511,500,0,0,0,6011,0
2032,2009-07-25,0.0,2009,07,25,6011,500,0,0,0,5511,0
2033,2009-07-26,11.5,2009,07,26,5511,500,736,736,0,5747,0
2034,2009-07-27,59.2,2009,07,27,5747,500,3789,3789,0,9036,0
2035,2009-07-28,76.5,2009,07,28,9036,500,4896,1464,0,10000,3432
2036,2009-07-29,1.2,2009,07,29,10000,500,77,77,0,9577,0
2037,2009-07-30,10.3,2009,07,30,9577,500,659,659,0,9736,0
2038,2009-07-31,5.0,2009,07,31,9736,500,320,320,0,9556,0
2039,2009-08-01,29.2,2009,08,01,9556,500,1869,944,0,10000,925
2040,2009-08-02,0.0,2009,08,02,10000,500,0,0,0,9500,0
2041,2009-08-03,0.0,2009,08,03,9500,500,0,0,0,9000,0
2042,2009-08-04,0.0,2009,08,04,9000,500,0,0,0,8500,0
2043,2009-08-05,2.2,2009,08,05,8500,500,141,141,0,8141,0
2044,2009-08-06,2.8,2009,08,06,8141,500,179,179,0,7820,0
2045,2009-08-07,24.2,2009,08,07,7820,500,1549,1549,0,8869,0
2046,2009-08-08,4.1,2009,08,08,8869,500,262,262,0,8631,0
2047,2009-08-09,0.2,2009,08,09,8631,500,13,13,0,8144,0
2048,2009-08-10,1.8,2009,08,10,8144,500,115,115,0,7759,0
2049,2009-08-11,23.0,2009,08,11,7759,500,1472,1472,0,8731,0
2050,2009-08-12,14.4,2009,08,12,8731,500,922,922,0,9153,0
2051,2009-08-13,58.7,2009,08,13,9153,500,3757,1347,0,10000,2410
2052,2009-08-14,4.4,2009,08,14,10000,500,282,282,0,9782,0
2053,2009-08-15,5.0,2009,08,15,9782,500,320,320,0,9602,0
2054,2009-08-16,3.5,2009,08,16,9602,500,224,224,0,9326,0
2055,2009-08-17,57.3,2009,08,17,9326,500,3667,1174,0,10000,2493
2056,2009-08-18,6.2,2009,08,18,10000,500,397,397,0,9897,0
2057,2009-08-19,21.0,2009,08,19,9897,500,1344,603,0,10000,741
2058,2009-08-20,17.7,2009,08,20,10000,500,1133,500,0,10000,633
2059,2009-08-21,8.0,2009,08,21,10000,500,512,500,0,10000,12
2060,2009-08-22,0.0,2009,08,22,10000,500,0,0,0,9500,0
2061,2009-08-23,0.0,2009,08,23,9500,500,0,0,0,9000,0
2062,2009-08-24,30.3,2009,08,24,9000,500,1939,1500,0,10000,439
2063,2009-08-25,6.5,2009,08,25,10000,500,416,416,0,9916,0
2064,2009-08-26,14.3,2009,08,26,9916,500,915,584,0,10000,331
2065,2009-08-27,4.1,2009,08,27,10000,500,262,262,0,9762,0
2066,2009-08-28,28.2,2009,08,28,9762,500,1805,738,0,10000,1067
2067,2009-08-29,0.0,2009,08,29,10000,500,0,0,0,9500,0
2068,2009-08-30,15.5,2009,08,30,9500,500,992,992,0,9992,0
2069,2009-08-31,0.3,2009,08,31,9992,500,19,19,0,9511,0
2070,2009-09-01,2.5,2009,09,01,9511,500,160,160,0,9171,0
2071,2009-09-02,24.5,2009,09,02,9171,500,1568,1329,0,10000,239
2072,2009-09-03,0.0,2009,09,03,10000,500,0,0,0,9500,0
2073,2009-09-04,0.0,2009,09,04,9500,500,0,0,0,9000,0
2074,2009-09-05,5.6,2009,09,05,9000,500,358,358,0,8858,0
2075,2009-09-06,14.0,2009,09,06,8858,500,896,896,0,9254,0
2076,2009-09-07,7.6,2009,09,07,9254,500,486,486,0,9240,0
2077,2009-09-08,1.0,2009,09,08,9240,500,64,64,0,8804,0
2078,2009-09-09,7.9,2009,09,09,8804,500,506,506,0,8810,0
2079,2009-09-10,2.8,2009,09,10,8810,500,179,179,0,8489,0
2080,2009-09-11,8.4,2009,09,11,8489,500,538,538,0,8527,0
2081,2009-09-12,0.0,2009,09,12,8527,500,0,0,0,8027,0
2082,2009-09-13,0.0,2009,09,13,8027,500,0,0,0,7527,0
2083,2009-09-14,0.0,2009,09,14,7527,500,0,0,0,7027,0
2084,2009-09-15,0.0,2009,09,15,7027,500,0,0,0,6527,0
2085,2009-09-16,0.0,2009,09,16,6527,500,0,0,0,6027,0
2086,2009-09-17,0.0,2009,09,17,6027,500,0,0,0,5527,0
2087,2009-09-18,0.0,2009,09,18,5527,500,0,0,0,5027,0
2088,2009-09-19,0.0,2009,09,19,5027,500,0,0,0,4527,0
2089,2009-09-20,0.0,2009,09,20,4527,500,0,0,0,4027,0
2090,2009-09-21,0.0,2009,09,21,4027,500,0,0,0,3527,0
2091,2009-09-22,0.0,2009,09,22,3527,500,0,0,0,3027,0
2092,2009-09-23,0.0,2009,09,23,3027,500,0,0,0,2527,0
2093,2009-09-24,0.0,2009,09,24,2527,500,0,0,6000,8027,0
2094,2009-09-25,36.4,2009,09,25,8027,500,2330,2330,0,9857,0
2095,2009-09-26,1.3,2009,09,26,9857,500,83,83,0,9440,0
2096,2009-09-27,0.0,2009,09,27,9440,500,0,0,0,8940,0
2097,2009-09-28,0.0,2009,09,28,8940,500,0,0,0,8440,0
2098,2009-09-29,0.0,2009,09,29,8440,500,0,0,0,7940,0
2099,2009-09-30,1.4,2009,09,30,7940,500,90,90,0,7530,0
2100,2009-10-01,0.5,2009,10,01,7530,500,32,32,0,7062,0
2101,2009-10-02,8.0,2009,10,02,7062,500,512,512,0,7074,0
2102,2009-10-03,0.7,2009,10,03,7074,500,45,45,0,6619,0
2103,2009-10-04,6.0,2009,10,04,6619,500,384,384,0,6503,0
2104,2009-10-05,0.0,2009,10,05,6503,500,0,0,0,6003,0
2105,2009-10-06,5.2,2009,10,06,6003,500,333,333,0,5836,0
2106,2009-10-07,3.0,2009,10,07,5836,500,192,192,0,5528,0
2107,2009-10-08,45.8,2009,10,08,5528,500,2931,2931,0,7959,0
2108,2009-10-09,2.3,2009,10,09,7959,500,147,147,0,7606,0
2109,2009-10-10,0.0,2009,10,10,7606,500,0,0,0,7106,0
2110,2009-10-11,0.0,2009,10,11,7106,500,0,0,0,6606,0
2111,2009-10-12,0.0,2009,10,12,6606,500,0,0,0,6106,0
2112,2009-10-13,0.0,2009,10,13,6106,500,0,0,0,5606,0
2113,2009-10-14,0.0,2009,10,14,5606,500,0,0,0,5106,0
2114,2009-10-15,0.0,2009,10,15,5106,500,0,0,0,4606,0
2115,2009-10-16,0.0,2009,10,16,4606,500,0,0,0,4106,0
2116,2009-10-17,0.0,2009,10,17,4106,500,0,0,0,3606,0
2117,2009-10-18,0.0,2009,10,18,3606,500,0,0,0,3106,0
2118,2009-10-19,0.0,2009,10,19,3106,500,0,0,0,2606,0
2119,2009-10-20,0.0,2009,10,20,2606,500,0,0,6000,8106,0
2120,2009-10-21,0.0,2009,10,21,8106,500,0,0,0,7606,0
2121,2009-10-22,0.0,2009,10,22,7606,500,0,0,0,7106,0
2122,2009-10-23,0.0,2009,10,23,7106,500,0,0,0,6606,0
2123,2009-10-24,0.0,2009,10,24,6606,500,0,0,0,6106,0
2124,2009-10-25,0.0,2009,10,25,6106,500,0,0,0,5606,0
2125,2009-10-26,0.0,2009,10,26,5606,500,0,0,0,5106,0
2126,2009-10-27,0.0,2009,10,27,5106,500,0,0,0,4606,0
2127,2009-10-28,0.0,2009,10,28,4606,500,0,0,0,4106,0
2128,2009-10-29,0.0,2009,10,29,4106,500,0,0,0,3606,0
2129,2009-10-30,0.0,2009,10,30,3606,500,0,0,0,3106,0
2130,2009-10-31,0.0,2009,10,31,3106,500,0,0,0,2606,0
2131,2009-11-01,0.0,2009,11,01,2606,500,0,0,6000,8106,0
2132,2009-11-02,0.0,2009,11,02,8106,500,0,0,0,7606,0
2133,2009-11-03,0.0,2009,11,03,7606,500,0,0,0,7106,0
2134,2009-11-04,0.0,2009,11,04,7106,500,0,0,0,6606,0
2135,2009-11-05,0.0,2009,11,05,6606,500,0,0,0,6106,0
2136,2009-11-06,0.0,2009,11,06,6106,500,0,0,0,5606,0
2137,2009-11-07,0.0,2009,11,07,5606,500,0,0,0,5106,0
2138,2009-11-08,0.0,2009,11,08,5106,500,0,0,0,4606,0
2139,2009-11-09,0.0,2009,11,09,4606,500,0,0,0,4106,0
2140,2009-11-10,0.0,2009,11,10,4106,500,0,0,0,3606,0
2141,2009-11-11,0.0,2009,11,11,3606,500,0,0,0,3106,0
2142,2009-11-12,0.0,2009,11,12,3106,500,0,0,0,2606,0
2143,2009-11-13,1.0,2009,11,13,2606,500,64,64,6000,8170,0
2144,2009-11-14,0.0,2009,11,14,8170,500,0,0,0,7670,0
2145,2009-11-15,0.0,2009,11,15,7670,500,0,0,0,7170,0
2146,2009-11-16,0.0,2009,11,16,7170,500,0,0,0,6670,0
2147,2009-11-17,0.0,2009,11,17,6670,500,0,0,0,6170,0
2148,2009-11-18,0.0,2009,11,18,6170,500,0,0,0,5670,0
2149,2009-11-19,0.0,2009,11,19,5670,500,0,0,0,5170,0
2150,2009-11-20,0.0,2009,11,20,5170,500,0,0,0,4670,0
2151,2009-11-21,0.0,2009,11,21,4670,500,0,0,0,4170,0
2152,2009-11-22,0.0,2009,11,22,4170,500,0,0,0,3670,0
2153,2009-11-23,0.0,2009,11,23,3670,500,0,0,0,3170,0
2154,2009-11-24,0.0,2009,11,24,3170,500,0,0,0,2670,0
2155,2009-11-25,0.0,2009,11,25,2670,500,0,0,6000,8170,0
2156,2009-11-26,0.0,2009,11,26,8170,500,0,0,0,7670,0
2157,2009-11-27,0.0,2009,11,27,7670,500,0,0,0,7170,0
2158,2009-11-28,0.0,2009,11,28,7170,500,0,0,0,6670,0
2159,2009-11-29,0.0,2009,11,29,6670,500,0,0,0,6170,0
2160,2009-11-30,0.0,2009,11,30,6170,500,0,0,0,5670,0
2161,2009-12-01,0.0,2009,12,01,5670,500,0,0,0,5170,0
2162,2009-12-02,0.0,2009,12,02,5170,500,0,0,0,4670,0
2163,2009-12-03,0.0,2009,12,03,4670,500,0,0,0,4170,0
2164,2009-12-04,0.0,2009,12,04,4170,500,0,0,0,3670,0
2165,2009-12-05,0.0,2009,12,05,3670,500,0,0,0,3170,0
2166,2009-12-06,0.0,2009,12,06,3170,500,0,0,0,2670,0
2167,2009-12-07,0.0,2009,12,07,2670,500,0,0,6000,8170,0
2168,2009-12-08,0.0,2009,12,08,8170,500,0,0,0,7670,0
2169,2009-12-09,0.0,2009,12,09,7670,500,0,0,0,7170,0
2170,2009-12-10,0.0,2009,12,10,7170,500,0,0,0,6670,0
2171,2009-12-11,0.0,2009,12,11,6670,500,0,0,0,6170,0
2172,2009-12-12,0.0,2009,12,12,6170,500,0,0,0,5670,0
2173,2009-12-13,0.0,2009,12,13,5670,500,0,0,0,5170,0
2174,2009-12-14,0.0,2009,12,14,5170,500,0,0,0,4670,0
2175,2009-12-15,0.0,2009,12,15,4670,500,0,0,0,4170,0
2176,2009-12-16,0.0,2009,12,16,4170,500,0,0,0,3670,0
2177,2009-12-17,0.0,2009,12,17,3670,500,0,0,0,3170,0
2178,2009-12-18,0.0,2009,12,18,3170,500,0,0,0,2670,0
2179,2009-12-19,0.0,2009,12,19,2670,500,0,0,6000,8170,0
2180,2009-12-20,0.0,2009,12,20,8170,500,0,0,0,7670,0
2181,2009-12-21,0.0,2009,12,21,7670,500,0,0,0,7170,0
2182,2009-12-22,0.0,2009,12,22,7170,500,0,0,0,6670,0
2183,2009-12-23,0.0,2009,12,23,6670,500,0,0,0,6170,0
2184,2009-12-24,0.0,2009,12,24,6170,500,0,0,0,5670,0
2185,2009-12-25,0.0,2009,12,25,5670,500,0,0,0,5170,0
2186,2009-12-26,0.0,2009,12,26,5170,500,0,0,0,4670,0
2187,2009-12-27,0.0,2009,12,27,4670,500,0,0,0,4170,0
2188,2009-12-28,0.0,2009,12,28,4170,500,0,0,0,3670,0
2189,2009-12-29,0.0,2009,12,29,3670,500,0,0,0,3170,0
2190,2009-12-30,0.0,2009,12,30,3170,500,0,0,0,2670,0
2191,2009-12-31,3.6,2009,12,31,2670,500,230,230,6000,8400,0
2192,2010-01-01,0.0,2010,01,01,8400,500,0,0,0,7900,0
2193,2010-01-02,0.0,2010,01,02,7900,500,0,0,0,7400,0
2194,2010-01-03,0.0,2010,01,03,7400,500,0,0,0,6900,0
2195,2010-01-04,0.0,2010,01,04,6900,500,0,0,0,6400,0
2196,2010-01-05,0.0,2010,01,05,6400,500,0,0,0,5900,0
2197,2010-01-06,0.0,2010,01,06,5900,500,0,0,0,5400,0
2198,2010-01-07,0.0,2010,01,07,5400,500,0,0,0,4900,0
2199,2010-01-08,0.0,2010,01,08,4900,500,0,0,0,4400,0
2200,2010-01-09,0.0,2010,01,09,4400,500,0,0,0,3900,0
2201,2010-01-10,0.0,2010,01,10,3900,500,0,0,0,3400,0
2202,2010-01-11,0.0,2010,01,11,3400,500,0,0,0,2900,0
2203,2010-01-12,0.0,2010,01,12,2900,500,0,0,6000,8400,0
2204,2010-01-13,0.0,2010,01,13,8400,500,0,0,0,7900,0
2205,2010-01-14,1.9,2010,01,14,7900,500,122,122,0,7522,0
2206,2010-01-15,0.0,2010,01,15,7522,500,0,0,0,7022,0
2207,2010-01-16,0.0,2010,01,16,7022,500,0,0,0,6522,0
2208,2010-01-17,0.0,2010,01,17,6522,500,0,0,0,6022,0
2209,2010-01-18,0.0,2010,01,18,6022,500,0,0,0,5522,0
2210,2010-01-19,0.0,2010,01,19,5522,500,0,0,0,5022,0
2211,2010-01-20,0.0,2010,01,20,5022,500,0,0,0,4522,0
2212,2010-01-21,0.0,2010,01,21,4522,500,0,0,0,4022,0
2213,2010-01-22,0.0,2010,01,22,4022,500,0,0,0,3522,0
2214,2010-01-23,0.0,2010,01,23,3522,500,0,0,0,3022,0
2215,2010-01-24,0.0,2010,01,24,3022,500,0,0,0,2522,0
2216,2010-01-25,0.0,2010,01,25,2522,500,0,0,6000,8022,0
